"c_3[1]","c_3[2]","f_1[10]","f_1[1]","f_1[2]","f_1[3]","f_1[4]","f_1[5]","f_1[6]","f_1[7]","f_1[8]","f_1[9]","id","xhi","xlo","yhi","ylo","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0012424,9.4036,115.4,144.01,2.084e+21,0.00010015,6931.6,245.22,59827,881.25,4.7606,4010.7,93647,0.004661,0.0045424,0.0015604,0.0014148,1,0.0046053,0.0046053,0.0015,0
0.0012424,9.4036,115.4,144.01,2.084e+21,0.00010015,6931.6,245.22,59827,881.25,4.7606,4010.7,93647,0.004661,0.0045424,0.0015604,0.0014148,1,0.0046504,0.0046504,0.0015,0
0.0012457,9.4284,115.95,143.84,2.0816e+21,0.00010003,6925.4,247.45,59749,898.26,4.9765,4034.8,93648,0.0047797,0.004661,0.0015604,0.0014148,1,0.0046956,0.0046956,0.0015,0
0.0012457,9.4284,115.95,143.84,2.0816e+21,0.00010003,6925.4,247.45,59749,898.26,4.9765,4034.8,93648,0.0047797,0.004661,0.0015604,0.0014148,1,0.0047407,0.0047407,0.0015,0
0.0012447,9.4207,119.8,144.84,2.0961e+21,0.00010073,6908.7,258.56,59593,921.38,5.6425,4139.5,93649,0.0048983,0.0047797,0.0015604,0.0014148,1,0.0047859,0.0047859,0.0015,0
0.0012447,9.4207,119.8,144.84,2.0961e+21,0.00010073,6908.7,258.56,59593,921.38,5.6425,4139.5,93649,0.0048983,0.0047797,0.0015604,0.0014148,1,0.0048311,0.0048311,0.0015,0
0.0012447,9.4207,119.8,144.84,2.0961e+21,0.00010073,6908.7,258.56,59593,921.38,5.6425,4139.5,93649,0.0048983,0.0047797,0.0015604,0.0014148,1,0.0048762,0.0048762,0.0015,0
0.0012394,9.3803,120.91,145.6,2.1072e+21,0.00010126,6902.6,262.71,59517,949.26,5.0945,4156.2,93650,0.005017,0.0048983,0.0015604,0.0014148,1,0.0049214,0.0049214,0.0015,0
0.0012394,9.3803,120.91,145.6,2.1072e+21,0.00010126,6902.6,262.71,59517,949.26,5.0945,4156.2,93650,0.005017,0.0048983,0.0015604,0.0014148,1,0.0049665,0.0049665,0.0015,0
0.0012394,9.3803,120.91,145.6,2.1072e+21,0.00010126,6902.6,262.71,59517,949.26,5.0945,4156.2,93650,0.005017,0.0048983,0.0015604,0.0014148,1,0.0050116,0.0050116,0.0015,0
0.0012471,9.4387,123.5,145.47,2.1053e+21,0.00010118,6886.2,266.46,59354,968.76,6.7559,4249,93651,0.0051356,0.005017,0.0015604,0.0014148,1,0.0050568,0.0050568,0.0015,0
0.0012471,9.4387,123.5,145.47,2.1053e+21,0.00010118,6886.2,266.46,59354,968.76,6.7559,4249,93651,0.0051356,0.005017,0.0015604,0.0014148,1,0.0051019,0.0051019,0.0015,0
